ticker,quarter_key,soe,ln_assets,accruals
XRX,2025-Q4,0.005497302249821846,23.007992411639144,-0.004173877634123995
ACLS,2024-Q4,0.04042983998143509,21.022467058517154,
ACLS,2025-Q1,0.021750416598911845,21.0163965386218,-0.04696714500327461
ACLS,2025-Q2,0.021885384507278505,21.00353500156264,-0.012006171580205609
ACLS,2025-Q3,0.018506738464724767,21.024806434884194,-0.0859357663801648
ACLS,2025-Q4,0.026570663994811037,21.03174342596958,0.0018746083853466153
IR,2024-Q4,0.021727059711934612,23.614181891130915,
IR,2025-Q1,0.01765019532737739,23.634496309162664,0.005914230061917146
IR,2025-Q2,0.020111744217596667,23.616915549806457,0.007381320220830496
IR,2025-Q3,0.021907400688282702,23.624148824468225,0.0008631021099273235
IR,2025-Q4,0.023167479177141858,23.630013879622776,-0.007006536519248847
MTW,2024-Q4,0.008734939759036145,21.230083439314864,
MTW,2025-Q1,0.003458442000226783,21.290736409418354,0.012302982197528064
MTW,2025-Q2,0.005733092684998407,21.35655685035299,0.05897653678734473
MTW,2025-Q3,0.009733768283699885,21.365435462741488,0.01104914237609176
MTW,2025-Q4,0.012814871851281487,21.32111283765203,-0.034484655153448465
FTNT,2024-Q4,0.0588030441150864,23.00187580989074,
FTNT,2025-Q1,0.04360526568655713,23.065744493602132,-0.0880849428269434
FTNT,2025-Q2,0.04303944969646851,23.088017891151527,0.007752739301219764
FTNT,2025-Q3,0.05846410220802666,22.959850006680632,-0.007370771153579097
FTNT,2025-Q4,0.0602163785469526,23.06403264198051,0.023023909444423056
IBM,2024-Q4,0.028438126480772735,25.64452331989145,
IBM,2025-Q1,0.012116677078542155,25.70458903170079,0.012370681073956353
IBM,2025-Q2,0.02076925665444022,25.724423022008555,-0.03103274220143352
IBM,2025-Q3,0.01908250861173383,25.709007164848686,0.0098761550658866
IBM,2025-Q4,0.0319265209375823,25.746356572310013,-0.008756913352646827
TKR,2024-Q4,0.018452659491498987,22.581281101951532,
TKR,2025-Q1,0.02357542919761354,22.60584055039026,0.013058565688542554
TKR,2025-Q2,0.0221165558637491,22.642230480409754,0.0031846666373149006
TKR,2025-Q3,0.0209353268939561,22.64046782186498,-0.003969479116129317
TKR,2025-Q4,0.017658159597411936,22.621904667801562,-0.013389647735442128
GRC,2024-Q4,0.024555342126506608,20.570661128156537,
GRC,2025-Q1,0.025791312436833143,20.569936319872713,0.0007682022551807024
GRC,2025-Q2,0.031227807973116608,20.57452914168711,-0.002448375253540281
GRC,2025-Q3,0.024689016336341723,20.58388997003453,-0.03049542419194828
GRC,2025-Q4,0.028892338280691352,20.572506898655263,0.02196487433943178
RRX,2024-Q4,0.009605449738842928,23.364727416891334,
RRX,2025-Q1,0.011380885528388077,23.36462765205123,0.006242739964225395
RRX,2025-Q2,0.013112560869471398,23.355348902824332,-0.02093837887604566
RRX,2025-Q3,0.012570184732703382,23.353289629610227,-0.000771221196329852
RRX,2025-Q4,0.012139932476115221,23.356664328352842,-0.00011493427196322104
CR,2024-Q4,0.024452098868238768,21.69476419221666,
CR,2025-Q1,0.0385568818885626,21.687241360385975,-0.1045726707600778
CR,2025-Q2,0.04088850035762537,21.646174621122142,0.08304855757768417
CR,2025-Q3,0.04644958807375441,21.65896696234039,0.0047861906630051
CR,2025-Q4,0.02641822805833809,22.072221712410933,0.2853583848030311
INVX,2024-Q3,0.006099138140314606,20.847943273728976,
INVX,2024-Q4,0.02885468937763626,20.903487690906406,0.0023574447403428692
INVX,2025-Q1,0.024423015661331954,20.90225100083291,0.011076895292068666
INVX,2025-Q2,0.022745034761356423,20.92790401516624,0.03005180587100607
INVX,2025-Q4,0.02492929550968338,20.960948777221354,-0.06236896902721502
BWXT,2024-Q4,0.028239075320461448,21.77755138553108,
BWXT,2025-Q1,0.024757957412030355,21.83972066325481,0.01791678345308853
BWXT,2025-Q2,0.022679201702481055,22.03134781432749,-0.018028846153846152
BWXT,2025-Q3,0.024364167268494264,22.05339637768955,0.0021560016469493754
BWXT,2025-Q4,0.01707575450749679,22.175229720006275,0.002502636664680633
AXON,2024-Q4,-0.003520994558605172,22.221680117395692,
AXON,2025-Q1,-0.0014454660810279659,22.52878997036192,0.194350829889536
AXON,2025-Q2,-0.0001666866175745617,22.550272751728514,0.09151127483727138
AXON,2025-Q3,-0.00031979619564196943,22.618989597564674,-0.07099806004327539
AXON,2025-Q4,-0.00715939415851834,22.669220699287784,-0.05733700764522958
HY,2024-Q4,0.027054997043169722,21.43090746365681,
HY,2025-Q1,0.010460759986376685,21.44368765964124,0.021894613924974455
